gender,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,sum_click
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0063799817714806
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0026099925428784
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0260999254287844
0.0,0.25,1.0,0.0,1.0,0.0,0.15,0.007001408567404
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0123871074654072
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.1553152705277985
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0175656640981025
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0929654486701466
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0191399453144419
0.0,0.25,1.0,0.0,1.0,0.1666666666666666,0.05,0.0377413207390836
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0111028254204988
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.0384456044411301
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0442870163228105
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0518269947800149
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.004639986742895
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0322727649349573
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0179385201756566
1.0,0.5,1.0,0.5,0.0,0.0,0.1,0.0052614135388184
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0332256193553732
1.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0140856740409313
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0062971248653575
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0318170519512801
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0070842654735272
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0838511889966028
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0041014168530947
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0374513215676526
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0113928245919297
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0038528461347253
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0147899577429778
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0943740160742397
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0094456872980362
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.037037037037037
1.0,0.25,1.0,0.5,0.0,0.0,0.15,0.0600298284862043
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0369541801309139
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0483884331759052
0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.05,0.0038942745877868
1.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0203827989062888
0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.008617118236805
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0355456127268207
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.018849946143011
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.031444195873726
0.0,0.75,0.0,0.0,1.0,0.0,0.15,0.0321899080288342
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.1,0.0289584886900323
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0486784323473361
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0312370536084182
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.1716795094871157
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0324384787472035
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0057171265224956
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0666583809760543
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0190156599552572
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0252299279144916
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0396470295799154
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.0951197282293479
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0239870743226447
0.0,0.5,0.0,0.0,1.0,0.0,0.05,0.0881597481150053
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1188996602866848
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.1773137791034882
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.05,0.0328113348247576
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0392741735023614
1.0,0.5,1.0,0.0,1.0,0.3333333333333333,0.15,0.0060071256939265
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0017399950285856
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0861297539149888
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0555969840086171
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.004349987571464
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.00265142099594
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0239456458695832
0.0,0.5,0.0,0.0,1.0,0.1666666666666666,0.15,0.0173999502858563
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.062142679592344
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0589526887066036
0.0,0.25,0.0,0.5,0.0,0.1666666666666666,0.15,0.1846880437484464
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0043085591184025
0.0,0.25,1.0,0.5,1.0,0.1666666666666666,0.1,0.0034385616041097
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0113099676858066
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0230342199022288
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.004349987571464
0.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.15,0.0205899411715966
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0113928245919297
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0063799817714806
0.0,0.75,0.0,0.5,0.0,0.0,0.15,0.0384041759880686
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.011268539232745
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0117656806694838
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0129256773552075
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0086585466898666
0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.05,0.0007457121551081
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.0409727400778854
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0071671223796503
0.0,0.75,0.0,0.5,0.0,0.0,0.15,0.0249399287430607
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0329770486370038
0.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0250227856491838
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.060154113845389
0.0,0.75,1.0,0.0,0.0,0.1666666666666666,0.4,0.0717955091556881
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0332256193553732
0.0,0.25,1.0,0.5,1.0,0.0,0.175,0.0548927003065705
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0045157013837103
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0415527384207473
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0187670892368878
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0002071422653078
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0486370038942745
0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0299527715635098
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0123456790123456
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0277156350981854
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0321899080288342
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0385698898003148
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0139613886817466
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0312784820614798
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.1000911425967354
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0002899991714309
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0138785317756234
1.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.15,0.0038528461347253
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0271770652083851
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0240699312287679
0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.05,0.0149556715552241
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0582898334576186
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0333499047145579
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0665755240699312
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.1148811003397133
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.1069268373518932
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0101499710000828
1.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0021957080122628
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0776369210373684
0.0,0.25,1.0,0.5,0.0,0.3333333333333333,0.05,0.1947551578424061
0.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0122628221062225
0.0,0.25,0.0,0.0,1.0,0.0,0.05,0.0101085425470212
0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.003314276244925
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0016571381224625
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0050542712735106
0.0,0.75,0.0,0.5,0.0,0.0,0.15,0.0493827160493827
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0333913331676195
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.1604523987074322
0.0,0.5,1.0,0.0,0.0,0.0,0.25,0.0113099676858066
1.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0225785069185516
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.1068439804457701
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0952440135885326
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.15,0.0170270942083022
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0497141436738752
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0138371033225619
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0128842489021459
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0090314027674206
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0036457038694175
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.030408484547187
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0062142679592344
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0847626149639572
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0940011599966857
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0616455381556052
0.0,0.25,1.0,0.5,0.0,0.0,0.15,0.0251056425553069
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.004639986742895
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0084928328776203
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0591598309719115
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0834369044659872
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0277570635512469
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0417598806860551
1.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0395227442207308
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.004349987571464
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0488855746126439
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.1126439638743889
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0256027839920457
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.3144419587372608
0.0,0.25,0.0,0.0,1.0,0.0,0.05,0.0616869666086668
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0500455712983677
0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.046979865771812
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0252299279144916
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0103985417184522
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.15,0.0389427458778689
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0132156765266384
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0379484630043914
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.0944154445273013
0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.15,0.0486370038942745
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0002485707183693
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0380313199105145
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.005675698069434
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0040185599469715
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.00132571049797
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0117242522164222
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0108542547021294
1.0,1.0,0.0,0.5,0.0,0.1666666666666666,0.15,0.1580495484298616
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.1428453061562681
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.15,0.0180628055348413
0.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.15,0.0313199105145413
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0147071008368547
1.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.15,0.0207142265307813
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.1889551744137874
0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.045654155273842
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0074571215510812
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0133813903388847
0.0,0.25,1.0,0.5,0.0,0.1666666666666666,0.15,0.0134642472450078
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0586626895351727
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0066699809429115
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0083271190653741
0.0,0.75,0.0,0.0,0.0,0.0,0.15,0.0193470875797497
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0015328527632778
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0353384704615129
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0060485541469881
0.0,0.5,1.0,0.5,0.0,0.5,0.05,0.01855994697158
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.05,0.1164553815560527
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0579998342861877
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0380727483635761
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.0244013588532604
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0014914243102162
0.0,0.75,1.0,0.0,0.0,0.1666666666666666,0.35,0.0107299693429447
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0407655978125776
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0268456375838926
0.0,0.5,1.0,0.5,0.0,0.1666666666666666,0.05,0.0262656392410307
0.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.05,0.0301599138288176
0.0,0.25,0.0,0.5,0.0,0.3333333333333333,0.05,0.0167370950368713
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.251512138536747
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0219985085756897
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0047228436490181
1.0,0.75,0.0,0.0,0.0,0.0,0.0666666666666666,0.0204242273593504
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0065042671306653
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.0174828071919794
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0157428121633938
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.15,0.0234070759797829
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0069599801143425
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.00265142099594
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0299527715635098
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0286270610655398
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.001035711326539
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0334741900737426
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0210870826083354
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0137542464164388
0.0,0.25,0.0,0.5,0.0,0.0,0.075,0.0120142513878531
0.0,0.5,0.0,0.0,1.0,0.0,0.05,0.0501698566575524
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.1058082691192311
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0271356367553235
1.0,0.25,1.0,0.0,1.0,0.6666666666666666,0.15,0.0019057088408318
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0459855828983345
0.0,0.25,1.0,0.0,1.0,0.3333333333333333,0.05,0.0043914160245256
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0495070014085674
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0118485375756069
0.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.25,0.0021957080122628
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0479741486452895
0.0,0.5,1.0,0.5,1.0,0.0,0.05,0.2048222719363659
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0197199436573038
0.0,0.25,1.0,0.5,0.0,0.0,0.075,0.0857568978374347
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.018187090894026
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0858811831966194
1.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0016157096694009
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0043914160245256
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0090314027674206
0.0,0.5,1.0,0.0,1.0,0.0,0.15,0.0429198773717789
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.003024277073494
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.0408898831717623
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0120971082939763
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0924683072334079
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.000372856077554
0.0,0.75,0.0,0.5,0.0,0.1666666666666666,0.05,0.0313613389676029
0.0,0.5,0.0,0.0,1.0,0.0,0.05,0.0740326456210125
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0229513629961057
1.0,0.5,1.0,0.0,0.0,0.0,0.15,0.076725495070014
0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.05,0.0589526887066036
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0055099842571878
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0277984920043085
0.0,0.25,0.0,0.5,0.0,0.1666666666666666,0.05,0.0964454387273179
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0026099925428784
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0136713895103156
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0401441710166542
0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0167785234899328
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.05,0.0182285193470875
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0131742480735769
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0143756732123622
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0001657138122462
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0356698980860054
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0302013422818791
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0517441378738917
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0535255613555389
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0102328279062059
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0113099676858066
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0103571132653906
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0432513049962714
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0115585384041759
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0130085342613306
0.0,0.5,1.0,0.5,0.0,0.0,0.1,0.1450410141685309
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0656226696495152
0.0,0.25,1.0,0.5,0.0,0.0,0.25,0.0220813654818129
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0403098848289004
0.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.15,0.0034799900571712
0.0,0.5,1.0,0.0,1.0,0.0,0.15,0.0182285193470875
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.037699892286022
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0002485707183693
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0354627558206976
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0162813820531941
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0102742563592675
0.0,0.25,1.0,0.0,0.0,0.0,0.1,0.0
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.012594249730715
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.106098268290662
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0087828320490512
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0566326953351561
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0398127433921617
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.15,0.0251884994614301
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0501284282044908
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.5200927997348579
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0111442538735603
0.0,0.5,1.0,0.0,0.0,0.5,0.15,0.0090314027674206
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0081614052531278
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0070428370204656
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0437898748860717
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0184356616123953
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0353384704615129
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0038528461347253
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.127889634601044
0.0,0.25,0.0,0.5,0.0,0.1666666666666666,0.05,0.028792774877786
1.0,0.25,1.0,0.5,1.0,0.0,0.05,0.0264727815063385
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0595741155025271
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0409313116248239
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.00795426298782
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.112353964702958
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.681042339879029
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0089485458612975
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0121385367470378
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0021957080122628
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0441627309636258
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0404341701880851
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0002485707183693
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0177313779103488
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.020175656640981
0.0,0.25,0.0,0.0,1.0,0.5,0.15,0.0007042837020465
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.05,0.0555969840086171
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0259756400695998
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.2005551412710249
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0923440218742232
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0006214267959234
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.012594249730715
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0091971165796669
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0032314193388018
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0023199933714475
0.0,0.75,0.0,0.0,0.0,0.0,0.15,0.0251470710083685
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0060485541469881
0.0,0.5,0.0,0.0,1.0,0.3333333333333333,0.15,0.0094456872980362
1.0,0.5,0.0,0.0,1.0,0.0,0.15,0.0096114011102825
0.0,0.25,1.0,0.5,0.0,0.0,0.15,0.1002982848620432
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0397298864860386
0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.05,0.0078714060816969
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.030781340624741
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0093628303919131
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0150385284613472
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0030657055265556
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0095285442041594
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.005965697240865
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0417598806860551
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0106471124368216
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.0264727815063385
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0431270196370867
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0478912917391664
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0217499378573204
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.015535669898086
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0062971248653575
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.030781340624741
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.1057254122131079
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.058828403347419
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.25,0.0140856740409313
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0191813737675035
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0042257022122793
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0231999337144751
0.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.05,0.0228685060899826
0.0,0.25,0.0,0.0,1.0,0.0,0.05,0.0049299859143259
0.0,0.5,0.0,0.0,1.0,0.0,0.15,0.0173585218327947
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0251470710083685
0.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0197199436573038
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0616041097025437
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0044742729306487
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0162399536001325
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0084928328776203
1.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0061728395061728
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0494655729555058
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0851768994945728
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.01458281547767
0.0,0.5,0.0,0.5,1.0,0.0,0.05,0.0562598392576021
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.031734195045157
0.0,0.25,1.0,0.0,0.0,0.0,0.075,0.0086585466898666
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0161156682409478
