gender,highest_education,poverty,age,disability,num_of_prev_attempts,studied_credits,sum_click
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0021542795592012
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0152042422735935
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.0004971414367387
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.2032479907200265
0.0,0.5,0.0,0.0,1.0,0.0,0.05,0.0052199850857568
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0068356947551578
1.0,0.25,1.0,0.0,0.0,0.5,0.15,0.1095368298947717
0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0454884414615958
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.1397381721766509
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.0429613058248405
0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0256027839920457
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0004142845306156
0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0273013505675698
0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.05,0.0214185102328279
1.0,0.5,1.0,0.0,1.0,0.0,0.2,0.1154610986825751
0.0,0.25,1.0,0.5,1.0,0.0,0.05,0.0869168945231585
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.029745629298202
1.0,0.75,0.0,0.5,0.0,0.1666666666666666,0.15,0.0062971248653575
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0368298947717292
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.1779766343524732
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0316927665920954
1.0,0.5,1.0,0.0,1.0,0.0,0.15,0.0134642472450078
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1555638412461678
1.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0492170022371364
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.0563012677106636
1.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0466898666003811
0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0125528212776534
1.0,0.75,1.0,0.5,0.0,0.3333333333333333,0.05,0.1231253624989642
1.0,0.75,1.0,0.0,1.0,0.0,0.0,0.0030657055265556
1.0,0.75,0.0,0.0,0.0,0.0,0.15,0.1939680172342364
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0818211947965863
1.0,0.25,1.0,0.0,1.0,0.1666666666666666,0.15,0.004349987571464
1.0,0.25,1.0,0.5,0.0,0.3333333333333333,0.1,0.088946888723175
1.0,0.75,0.0,0.0,0.0,0.0,0.05,0.2401193139448173
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0625983925760212
1.0,0.25,1.0,0.5,0.0,0.0,0.0,0.0342199022288507
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0512884248902146
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0291656309553401
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0060071256939265
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0498798574861214
1.0,0.25,1.0,0.0,1.0,0.0,0.15,0.0217085094042588
1.0,0.75,0.0,1.0,0.0,0.0,0.05,0.1510895683155191
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0059242687878034
1.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0016571381224625
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0123456790123456
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0463584389758886
1.0,0.75,1.0,0.0,1.0,0.0,0.05,0.1539067031237053
0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0210042257022122
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0108542547021294
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0670726655066699
1.0,0.25,1.0,0.0,0.0,0.0,0.1,0.0606512552821277
0.0,0.25,1.0,0.0,0.0,0.0,0.0666666666666666,0.0039357030408484
0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0164885243185019
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.0140856740409313
0.0,0.25,1.0,0.0,0.0,0.0,0.1,0.0067528378490347
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0039357030408484
0.0,0.5,1.0,0.0,0.0,0.0,0.25,0.0367056094125445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212942248736432
1.0,0.5,0.0,0.0,0.0,0.0,0.1,0.1872566078382633
1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.1314939100173999
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.088946888723175
1.0,0.5,1.0,0.5,0.0,0.0,0.05,0.1833209047974148
0.0,0.75,1.0,0.5,0.0,0.1666666666666666,0.05,0.0484298616289667
1.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0955340127599635
1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0239042174165216
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0257270693512304
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0891126025354213
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0480984340044742
1.0,0.5,1.0,0.0,1.0,0.0,0.1,0.115668240947883
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0540641312453393
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0611069682658049
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0036457038694175
1.0,0.5,1.0,0.0,1.0,0.0,0.25,0.0722097936863037
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0270113513961388
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0233242190736597
1.0,0.25,0.0,0.5,0.0,0.0,0.15,8.285690612312537e-05
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.000372856077554
1.0,0.75,1.0,0.5,0.0,0.0,0.05,0.048305576269782
0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.15,0.0156599552572706
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0283370618941088
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.1179468058662689
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0698898003148562
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0469384373187505
1.0,0.75,1.0,0.0,0.0,0.0,0.05,0.1375010357113265
1.0,0.75,1.0,0.5,0.0,0.0,0.05,0.1349739000745712
1.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0004971414367387
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0291656309553401
1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0442870163228105
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0862126108211119
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0023199933714475
0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0212942248736432
0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0081614052531278
1.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0929240202170851
1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.2423564504101416
0.0,0.25,1.0,0.5,1.0,0.0,0.05,0.0185185185185185
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0449498715717955
1.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0925097356864694
0.0,0.25,1.0,0.5,0.0,0.0,0.15,0.0995940011599966
0.0,0.25,1.0,0.5,0.0,0.0,0.15,0.0220813654818129
1.0,0.5,1.0,0.0,1.0,0.0,0.05,0.1417267379236059
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0002899991714309
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.1081282624906786
1.0,0.25,0.0,0.5,1.0,0.0,0.05,0.1156268124948214
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0659540972740077
1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0364570386941751
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0093214019388516
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0456955837269036
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0316927665920954
1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.25,0.1530367056094125
1.0,0.25,1.0,0.5,1.0,0.0,0.05,0.0258927831634766
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0349656143839589
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.1014997100008285
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0125528212776534
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.1624409644543872
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0111442538735603
1.0,0.75,1.0,0.0,0.0,0.1666666666666666,0.05,0.0403098848289004
1.0,0.75,0.0,0.5,0.0,0.0,0.15,0.0354627558206976
0.0,0.25,1.0,0.0,0.0,0.0,0.1,0.0101499710000828
1.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0322313364818957
1.0,0.25,1.0,0.0,0.0,0.0,0.25,0.0067114093959731
1.0,0.25,1.0,0.5,0.0,0.0,0.025,0.0030657055265556
0.0,0.25,0.0,0.5,1.0,0.0,0.05,0.0425884497472864
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.007291407738835
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0166956665838097
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.036374181788052
1.0,0.5,0.0,0.5,0.0,0.0,0.15,0.0828983345761869
1.0,0.25,0.0,0.5,0.0,0.0,0.15,0.1486867180379484
1.0,0.5,1.0,0.0,1.0,0.0,0.15,0.0374513215676526
0.0,0.75,1.0,0.5,0.0,0.0,0.15,0.0355456127268207
1.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0051371281796337
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0249813571961222
1.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0688955174413787
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.00795426298782
1.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0807854834700472
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0036042754163559
0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0040599884000331
0.0,0.5,0.0,0.0,1.0,0.0,0.05,0.1250724997928577
1.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0628883917474521
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1093296876294639
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0068356947551578
0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0609826829066202
1.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.15,0.0349241859308973
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0362498964288673
1.0,0.75,0.0,0.0,0.0,0.0,0.1,0.1875880354627558
1.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0313199105145413
0.0,0.25,1.0,0.0,0.0,0.0,0.1,0.0138371033225619
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.004349987571464
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.160949540144171
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0510812826249067
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0068356947551578
1.0,0.25,1.0,0.0,0.0,0.0,0.1,0.0815311956251553
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.032769906371696
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.085259756400696
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0513298533432761
1.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0037285607755406
1.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0563841246167868
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0240285027757063
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.1947551578424061
1.0,0.5,1.0,0.0,0.0,0.0,0.1,0.1211367967520092
1.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0635098185433755
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.01060568398376
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0467312950534427
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0819040517027094
0.0,0.75,1.0,0.5,0.0,0.0,0.15,0.2380478912917391
1.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0421327367636092
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0623912503107133
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.3272847791863452
1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0117656806694838
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0361256110696826
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.007291407738835
0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0116828237633606
0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0292484878614632
1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0300770569226945
1.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0606926837351893
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.026804209130831
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.1,0.0038114176816637
1.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.15,0.1669566658380976
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0541469881514624
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0588698318004805
1.0,0.75,1.0,0.0,0.0,0.1666666666666666,0.2,0.1488110033971331
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.0104399701715137
1.0,0.25,1.0,0.5,0.0,0.1666666666666666,0.05,0.00927997348579
1.0,0.25,1.0,0.5,0.0,0.0,0.15,0.0587869748943574
1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0275913497390007
0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0391913165962383
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0347170436655895
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1495152870991797
0.0,0.25,0.0,0.5,0.0,0.1666666666666666,0.0,0.0094871157510978
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0263484961471538
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0385284613472532
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0268456375838926
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.000372856077554
1.0,0.25,1.0,0.5,0.0,0.0,0.0166666666666666,0.0733283619189659
0.0,0.25,0.0,0.0,0.0,0.0,0.1166666666666666,0.0565912668820946
1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.1027425635926754
1.0,0.25,1.0,0.0,0.0,0.0,0.1,0.0243185019471372
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0058828403347419
0.0,0.25,1.0,0.5,0.0,0.0,0.0,0.0219156516695666
1.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0729969342944734
0.0,0.75,1.0,0.0,1.0,0.0,0.05,0.0850940425884497
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0515784240616455
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0613969674372359
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0763940674455215
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0593255447841577
0.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.15,0.0154113845389013
1.0,0.25,1.0,0.5,0.0,0.0,0.15,0.0010771397796006
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0294970585798326
0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0563841246167868
0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0245670726655066
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0427955920125942
1.0,0.25,0.0,0.5,0.0,0.0,0.1,4.142845306156268e-05
1.0,0.5,1.0,0.0,0.0,0.0,0.1166666666666666,0.0530284199188002
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.1816637666749523
0.0,0.5,0.0,0.0,1.0,0.0,0.15,0.1462838677603778
0.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.15,0.0048885574612643
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0064214102245422
1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0095699726572209
1.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.05,0.003314276244925
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0126771066368381
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0153285276327781
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.1105311127682492
1.0,0.75,0.0,0.0,0.0,0.0,0.1,0.1006297124865357
0.0,0.25,1.0,0.5,0.0,0.0,0.05,8.285690612312537e-05
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.2570221227939349
1.0,0.75,0.0,0.5,0.0,0.1666666666666666,0.2,0.0002071422653078
0.0,0.5,1.0,0.0,0.0,0.0,0.3,0.0186842323307647
1.0,0.75,1.0,0.5,0.0,0.1666666666666666,0.05,0.0048471290082028
0.0,1.0,0.0,0.5,0.0,0.0,0.075,0.019512801391996
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0326456210125113
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.033432761620681
0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0320656226696495
1.0,0.75,0.0,0.5,0.0,0.0,0.1,0.0988482890048885
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0642969591515452
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0790454884414616
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.088574032645621
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.009942828734775
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0776369210373684
0.0,0.25,1.0,0.5,0.0,0.0,0.25,0.1652580992625735
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.0025685640898168
1.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.05,0.0091556881266053
0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.15,0.0251056425553069
0.0,0.25,1.0,0.0,1.0,0.5,0.15,0.0038114176816637
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0809511972822934
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0341784737757892
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0437898748860717
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.1357610406827409
0.0,0.25,0.0,0.5,1.0,0.0,0.0,0.0144585301184853
1.0,0.75,1.0,0.5,0.0,0.0,0.05,0.0225370784654901
0.0,0.75,0.0,0.5,0.0,0.0,0.15,0.0306570552655563
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0025271356367553
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.2974148645289585
1.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.15,0.2537078465490098
0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0574612643963874
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.009942828734775
1.0,0.25,1.0,0.0,0.0,0.0,0.1,0.0065871240367884
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0157842406164553
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0285856326124782
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.030781340624741
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0191399453144419
1.0,0.25,0.0,0.5,0.0,0.0,0.15,0.2163393818874803
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.047932720192228
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0047642721020797
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0380727483635761
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0077471207225122
1.0,0.75,1.0,0.5,0.0,0.0,0.1,0.0456955837269036
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0074985500041428
0.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.15,0.016571381224625
0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0054685558041262
0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0224956500124285
0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0717540807026265
0.0,0.75,0.0,0.0,0.0,0.0,0.1,0.0137956748695003
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0432098765432098
1.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0176485210042257
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0011599966857237
0.0,0.5,0.0,0.0,1.0,0.1666666666666666,0.1,0.0226613638246747
0.0,0.5,1.0,0.0,0.0,0.0,0.2,0.0195542298450575
0.0,0.5,0.0,0.0,1.0,0.0,0.05,0.0728726489352887
1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0019471372938934
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0076228353633275
1.0,0.5,0.0,0.0,1.0,0.0,0.1,0.0178142348164719
0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0349241859308973
1.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0282542049879857
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0099842571878366
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0557212693678018
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0229927914491672
1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.054561272682078
1.0,0.25,0.0,0.0,1.0,0.0,0.05,0.030118485375756
1.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0251056425553069
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0957411550252713
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.2369707515121385
1.0,0.75,1.0,0.0,0.0,0.0,0.05,0.2834120473941503
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0638826746209296
1.0,0.75,0.0,1.0,0.0,0.0,0.05,0.0714640815311956
0.0,0.5,0.0,0.5,1.0,0.1666666666666666,0.325,0.0061314110531112
0.0,0.75,0.0,0.5,0.0,0.0,0.15,0.0345099014002817
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.15,0.0147485292899163
1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.1175325213356533
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0491755737840749
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.0227027922777363
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0597398293147733
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.087248322147651
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.100505427127351
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.199312287679178
0.0,0.25,1.0,0.5,1.0,0.1666666666666666,0.25,0.1384124616786809
1.0,0.5,1.0,0.0,0.0,0.0,0.2,0.0227856491838594
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.1969922943077305
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.1587952605849697
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0052614135388184
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0839754743557875
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0053442704449415
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0891126025354213
1.0,0.75,0.0,0.0,0.0,0.0,0.1,0.1537409893114591
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0124699643715303
0.0,0.75,0.0,0.0,0.0,0.0,0.15,0.0164885243185019
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0569226945065871
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.1885823183362333
0.0,0.25,0.0,0.0,1.0,0.3333333333333333,0.2,0.0194299444858729
1.0,0.5,1.0,0.0,0.0,0.0,0.1,0.011268539232745
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0118071091225453
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.2072665506669981
1.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.05,0.035711326539067
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.1126439638743889
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.1014997100008285
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0015742812163393
1.0,0.25,1.0,0.5,0.0,0.0,0.175,0.0767669235230756
1.0,0.75,0.0,1.0,0.0,0.0,0.05,0.2056922694506587
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0682740906454553
1.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0951611566824094
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0399370287513464
1.0,0.75,1.0,0.5,0.0,0.0,0.05,0.139821029082774
1.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.05,0.0055099842571878
0.0,0.25,1.0,0.5,1.0,0.1666666666666666,0.05,0.1184853757560692
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0739083602618278
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0134228187919463
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0182699478001491
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.098806860551827
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0557212693678018
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0328527632778192
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0163228105062556
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0338884746043582
1.0,0.5,1.0,0.0,0.0,0.0,0.0666666666666666,0.0295384870328941
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.015535669898086
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0199685143756732
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0224956500124285
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.142472450078714
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0982268622089651
0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.15,0.0267213522247079
1.0,0.25,0.0,0.0,0.0,0.0,0.15,0.1218410804540558
1.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.15,0.3750932140193885
0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0501284282044908
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0573784074902643
1.0,0.25,1.0,0.0,0.0,0.0,0.15,0.1186510895683155
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0800811997680006
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0160742397878863
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.120681083768332
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.1434667329521915
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0612312536249896
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0113099676858066
1.0,0.75,0.0,0.5,0.0,0.0,0.05,0.2435164470958654
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.1106553981274339
1.0,0.25,0.0,0.0,0.0,0.0,0.1,0.1124782500621426
1.0,0.25,0.0,0.0,0.0,0.0,0.1,0.1191068025519927
1.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0141271024939928
1.0,0.25,0.0,0.0,0.0,0.0,0.15,0.1109868257519264
1.0,0.75,0.0,0.0,0.0,0.0,0.15,0.0186842323307647
0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0171928080205485
1.0,0.25,0.0,0.5,1.0,0.0,0.15,0.2332007622835363
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0213356533267047
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0133813903388847
1.0,0.25,1.0,0.5,1.0,0.1666666666666666,0.15,0.0747783577761206
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0777197779434916
