gender,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,sum_click,weighted_score
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0067942663020962,0.6338
0.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.05,0.0156599552572706,0.6893
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0379070345513298,0.6777227722772277
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0110199685143756,0.5792
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,8.285690612312537e-05,0.7232
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0158670975225785,0.7957575757575758
0.0,0.25,0.0,0.5,1.0,0.0,0.15,0.0482641478167205,0.7824390243902439
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0099014002817134,0.7091
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.017897091722595,0.7241463414634147
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0064628386776037,0.7157575757575758
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0329770486370038,0.8909
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0026099925428784,0.6292
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.0975640069599801,0.7361386138613861
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0132156765266384,0.7912
1.0,0.5,1.0,0.0,1.0,0.3333333333333333,0.15,0.0060071256939265,0.7172
0.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.25,0.0163228105062556,0.7404999999999999
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0017814234816471,0.6175
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.120018228519347,0.7822772277227723
0.0,0.75,0.0,0.5,0.0,0.0,0.15,0.0130085342613306,0.6933333333333332
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0088656889551744,0.7704166666666667
0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0054685558041262,0.5358585858585859
0.0,0.75,1.0,0.0,1.0,0.0,0.15,0.0031485624326787,1.0
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0046814151959565,0.8134999999999999
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.004349987571464,0.6401587301587301
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.0038528461347253,0.4
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0647526721352224,0.8866336633663365
0.0,0.75,0.0,0.5,0.0,0.0,0.15,0.1009197116579666,0.7633663366336634
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0034799900571712,0.7047619047619048
0.0,0.5,0.0,0.0,1.0,0.0,0.05,0.0060485541469881,0.551980198019802
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0099842571878366,0.5282828282828284
0.0,0.75,1.0,0.5,0.0,0.0,0.15,0.0309056259839257,0.7551219512195122
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0080785483470047,0.575
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.098806860551827,0.55
0.0,0.25,1.0,0.0,0.0,0.0,0.25,0.0613969674372359,0.8248514851485149
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0925925925925925,0.7070297029702971
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0010771397796006,0.7589108910891089
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.05,0.073411218825089,0.6713861386138613
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0118071091225453,0.3991089108910891
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.02121136796752,0.747029702970297
0.0,0.25,0.0,0.5,1.0,0.0,0.05,0.0226199353716132,0.8189
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0099014002817134,0.5905
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.031071339796172,0.716875
0.0,0.25,0.0,0.0,1.0,0.0,0.05,0.0351313281962051,0.796951219512195
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0944983014334244,0.8706999999999999
0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0437070179799486,0.6543000000000001
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.0154528129919628,0.5295454545454545
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0459027259922114,0.5918518518518519
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0605683983760046,0.8768316831683168
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0041842737592178,0.5485365853658536
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0302013422818791,0.7728
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0657883834617615,0.7272277227722772
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0021542795592012,0.57
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0143342447593006,0.515
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.1309553401275996,0.8564356435643564
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.022827077636921,0.6095959595959596
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0381556052696992,0.6999
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0797083436904466,0.8646341463414635
0.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0229513629961057,0.502970297029703
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0075399784572044,0.6229032258064516
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0128842489021459,0.7726829268292683
0.0,0.75,0.0,0.0,0.0,0.0,0.15,0.0251470710083685,0.7304
0.0,0.5,1.0,0.5,0.0,0.1666666666666666,0.05,0.0135056756980694,0.5097999999999999
0.0,0.75,1.0,0.5,1.0,0.1666666666666666,0.2,0.0389841743309304,0.5455445544554456
0.0,0.25,1.0,0.0,0.0,0.5,0.05,0.0391913165962383,0.6822772277227723
0.0,0.25,0.0,0.5,1.0,0.0,0.05,0.0179385201756566,0.7729
0.0,0.5,1.0,0.0,0.0,0.0,0.25,0.025478498632861,0.8967
0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.05,0.0018642803877703,0.74
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0684398044577015,0.83
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.005965697240865,0.7803
0.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.05,0.0041428453061562,0.6955670103092784
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0145413870246085,0.6969354838709677
0.0,0.5,1.0,0.0,0.0,0.0,0.1,0.3852846134725329,0.802
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.018187090894026,0.8123762376237623
1.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0140856740409313,0.7447560975609755
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.017897091722595,0.4313953488372092
0.0,0.5,1.0,0.5,0.0,0.1666666666666666,0.15,0.1492667163808103,0.6872
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0405170270942083,0.6937000000000001
0.0,0.5,0.0,0.5,0.0,0.0,0.25,0.0398541718452233,0.6456000000000001
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0250227856491838,0.8058585858585858
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0372441793023448,0.3827722772277227
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0879526058496975,0.4871287128712871
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0166956665838097,0.4945544554455445
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0130085342613306,0.4648387096774193
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0029414201673709,0.7
0.0,0.75,1.0,0.5,0.0,0.1666666666666666,0.05,0.0095699726572209,0.74225
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0548927003065705,0.7332673267326733
0.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.15,0.0,0.6918181818181819
1.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0397713149391001,0.6723762376237623
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0234485044328444,0.7362000000000001
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0540641312453393,0.6458536585365853
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0048885574612643,0.3692682926829269
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.101168282376336,0.915
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0494241445024442,0.8242574257425743
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0474355787554892,0.6976829268292682
0.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.05,0.068771232082194,0.7396039603960396
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.01590852597564,0.6520792079207921
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0084928328776203,0.6956565656565656
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0234485044328444,0.835
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.0090314027674206,0.5781481481481482
0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.45,0.022164222387936,0.75546875
0.0,0.25,0.0,0.0,1.0,0.0,0.2,0.016571381224625,0.7587999999999999
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.2056094125445355,0.8132926829268292
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0206727980777197,0.4035483870967741
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0096942580164056,0.5899
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0156185268042091,0.6738
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0206727980777197,0.7704545454545455
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0239042174165216,0.8156
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.0,0.5460975609756098
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0043085591184025,0.5485148514851484
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0379898914574529,0.7589108910891089
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0202585135471041,0.8552
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0826083354047559,0.7173267326732673
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0084928328776203,0.6419
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0117656806694838,0.6986138613861387
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0618112519678515,0.5966336633663367
0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.1,0.0083271190653741,0.4769841269841269
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0329356201839423,0.7147
0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0275084928328776,0.6605
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.033432761620681,0.61
0.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.15,4.142845306156268e-05,0.8608064516129033
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.01723423647361,0.8386
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0867511807109122,0.791829268292683
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0322727649349573,0.7394
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0096114011102825,0.6239
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0181456624409644,0.6039
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.1129753914988814,0.8832673267326733
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0272184936614466,0.8108
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0091142596735437,0.7829999999999999
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.00397713149391,0.8267901234567901
0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.05,0.0147071008368547,0.671919191919192
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.05,0.005012842820449,0.7143181818181819
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0110613969674372,0.7101219512195123
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0077885491755737,0.8
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0194713729389344,0.6179
0.0,0.25,1.0,0.5,0.0,0.1666666666666666,0.05,0.0124285359184688,0.5870967741935484
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0197613721103654,0.7520792079207921
0.0,0.75,0.0,0.0,0.0,0.0,0.15,0.0507912834534758,0.7614851485148515
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0526141353881846,0.9269
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0231585052614135,0.4972
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0331841909023117,0.6961386138613861
0.0,0.25,1.0,0.5,1.0,0.0,0.175,0.0548927003065705,0.7895121951219513
0.0,0.5,1.0,0.5,0.0,0.1666666666666666,0.05,0.0044742729306487,0.6554545454545455
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0116828237633606,0.7487999999999999
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0078714060816969,0.7576
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0146242439307316,0.8034343434343434
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0618941088739746,0.7451219512195122
0.0,0.75,1.0,0.0,0.0,0.1666666666666666,0.05,0.0132985334327616,0.7254999999999999
0.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.05,0.0043085591184025,0.5974418604651163
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0007871406081696,0.65
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0114342530449913,1.0
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0127599635429613,0.6795121951219513
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0265142099594001,0.6223
0.0,0.25,0.0,0.0,1.0,0.0,0.1,0.00132571049797,0.42
0.0,0.25,1.0,0.0,0.0,0.0,0.075,0.0134642472450078,0.7051219512195123
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0079128345347584,0.78
0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.25,0.0142513878531775,0.8320000000000001
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0663269533515618,0.6146
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0668655232413621,0.6535643564356435
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.01060568398376,0.6711538461538461
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.00795426298782,0.5342574257425743
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0118485375756069,0.6237623762376238
1.0,0.5,0.0,0.5,0.0,0.0,0.15,0.0352556135553898,0.7506
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0524484215759383,0.7379000000000001
0.0,0.25,1.0,0.5,1.0,0.0,0.05,0.1013339961885823,0.5249382716049383
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.15,0.0228685060899826,0.7641463414634146
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0082856906123125,0.8094
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.1081282624906786,0.7918999999999999
0.0,0.25,1.0,0.0,0.0,0.0,0.1,0.0858397547435578,0.6796875
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.1547767006379981,0.7170000000000001
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0096942580164056,0.5191
0.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.05,0.0067942663020962,0.7595161290322581
1.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0116413953102991,0.6139603960396041
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0840169028088491,0.8672
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0183528047062722,0.8371999999999999
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0183942331593338,0.6387128712871287
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0143756732123622,0.6846534653465346
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0702626563924103,0.8329000000000001
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0159913828817631,0.6977
0.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.25,0.0544784157759549,0.8434999999999999
0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.15,0.0231585052614135,0.8227
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0537327036208468,0.7558
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0326456210125113,0.828170731707317
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0040185599469715,0.664047619047619
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0560941254453558,0.7680246913580246
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0267627806777694,0.6286585365853659
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.032397050294142,0.8813
1.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0065042671306653,0.01
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0070428370204656,0.61
1.0,0.75,1.0,0.5,0.0,0.0,0.05,0.072085508327119,0.7882178217821781
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0094456872980362,0.81
0.0,0.75,0.0,0.0,0.0,0.1666666666666666,0.05,0.008617118236805,0.600909090909091
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0057585549755572,0.7662
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.2167536664180959,0.6788118811881187
0.0,0.5,0.0,0.5,1.0,0.0,0.05,0.1217167950948711,0.7455445544554454
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0265556384124616,0.7322
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0103156848123291,0.7501000000000001
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0119728229347916,0.5643564356435643
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0093628303919131,0.5968686868686869
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0222885077471207,0.6896039603960397
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0401855994697158,0.01
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.104482558621261,0.7723762376237623
0.0,0.25,0.0,0.5,0.0,0.0,0.15,0.0488027177065208,0.6911
0.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.15,0.0515784240616455,0.8543000000000001
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.01723423647361,0.8702970297029702
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0691026597066865,0.8504999999999999
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0380727483635761,0.7776829268292683
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0935040185599469,0.76
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0311956251553566,0.6631
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.1002982848620432,0.6807317073170732
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0233656475267213,0.8167
0.0,0.75,0.0,0.5,0.0,0.0,0.15,0.0753583561189825,0.8243564356435644
0.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0062556964122959,0.6575324675324675
1.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0316513381390338,0.7026
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.013919960228685,0.6275999999999999
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.0207970834369044,0.6674074074074074
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.0724997928577347,0.6777227722772277
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.5747369293230591,0.7198
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0369541801309139,0.505
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0177313779103488,0.7797029702970297
0.0,0.25,0.0,0.5,0.0,0.0,0.075,0.0120142513878531,0.6887878787878787
1.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0898168862374678,0.502970297029703
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0616041097025437,0.7074257425742574
0.0,0.75,0.0,0.5,0.0,0.0,0.15,0.00397713149391,1.0
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0010771397796006,0.7579166666666667
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0095699726572209,1.0
0.0,0.75,0.0,0.5,0.0,0.0,0.15,0.0021128511061396,0.7366666666666667
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0115171099511144,0.6364
0.0,0.5,1.0,0.0,0.0,0.5,0.05,0.030408484547187,0.7243564356435644
0.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0082442621592509,0.7129032258064517
0.0,0.0,0.0,0.5,0.0,0.0,0.15,0.0109371116082525,0.7798701298701299
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.021874223216505,0.7448
1.0,0.5,0.0,0.0,1.0,0.0,0.05,0.0826497638578175,0.6946534653465346
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.0727069351230425,0.9503
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0467727235065042,0.6629702970297029
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0070428370204656,0.3713636363636363
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.1400695998011434,0.8120987654320987
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0110613969674372,0.8019047619047619
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0395641726737923,0.6168316831683168
1.0,0.25,1.0,0.0,0.0,0.0,0.35,0.0490927168779517,0.7311881188118812
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0392741735023614,0.8203
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0398127433921617,0.6551
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0296627723920788,0.6751999999999999
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.091225453641561,0.6832673267326733
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0093214019388516,0.8128
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0133813903388847,0.7592063492063492
0.0,0.25,0.0,0.0,1.0,0.0,0.05,0.0067942663020962,0.6282716049382716
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0231585052614135,0.6076
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0480984340044742,0.7055
1.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0446598724003645,0.8744
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0202170850940425,0.8094
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0303670560941254,0.6509999999999999
0.0,0.25,1.0,0.5,0.0,0.0,0.15,0.0402684563758389,0.7525
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0084928328776203,0.44
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.1140939597315436,0.8306
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0277984920043085,0.6297029702970297
0.0,0.5,1.0,0.0,0.0,0.0,0.25,0.1198939431601624,0.8962
0.0,0.75,1.0,0.0,0.0,0.0,0.25,0.0027342779020631,0.5971287128712871
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0089485458612975,0.6708641975308641
0.0,0.25,1.0,0.5,0.0,0.3333333333333333,0.15,0.0098599718286519,0.7369
0.0,0.25,0.0,1.0,0.0,0.0,0.05,0.015245670726655,0.7719387755102041
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.019222802220565,0.7626999999999999
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.0666666666666666,0.0126771066368381,0.7284146341463414
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0534427044494158,0.5301980198019802
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0138785317756234,0.72
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.044991300024857,0.7431683168316832
0.0,0.5,1.0,0.0,1.0,0.0,0.15,0.0429198773717789,0.6663366336633664
0.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0122213936531609,0.4495348837209302
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0517027094208302,0.7773267326732674
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0027757063551247,0.62625
0.0,0.5,1.0,0.5,0.0,0.1666666666666666,0.4,0.0115999668572375,0.7440000000000001
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0665755240699312,0.7075247524752476
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0358770403513132,0.7739
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.016861380396056,0.7996296296296296
0.0,0.75,1.0,0.5,0.0,0.0,0.15,0.0146242439307316,0.8623232323232324
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0120142513878531,0.7444444444444445
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0299527715635098,0.606
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0753169276659209,0.5689108910891089
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.01458281547767,0.5364
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.030118485375756,0.521969696969697
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0992211450824426,0.7968999999999999
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0226199353716132,0.5408
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0171513795674869,0.6261052631578947
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0002899991714309,0.01
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0217499378573204,0.6346
0.0,0.5,1.0,0.0,0.0,0.0,0.2,0.0244842157593835,0.531
0.0,0.25,1.0,0.5,0.0,0.0,0.0666666666666666,0.016861380396056,0.6304918032786885
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0108542547021294,0.7112
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0401441710166542,0.7346913580246914
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.015535669898086,0.7787999999999999
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0074571215510812,0.6728395061728395
0.0,0.75,0.0,0.0,0.0,0.0,0.15,0.0465655812411964,0.8896999999999999
1.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0345927583064048,0.4467346938775511
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0509569972657221,0.8481000000000001
0.0,0.75,1.0,0.5,0.0,0.5,0.15,0.0055099842571878,0.4572881355932204
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0155770983511475,0.551875
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0252713563675532,0.7824
1.0,0.25,0.0,0.5,0.0,0.3333333333333333,0.45,0.0527798492004308,0.77
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0262242107879691,0.8159000000000001
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0011599966857237,0.6931683168316831
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.1234153616703952,0.925
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.1379981771480652,0.7753
1.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0007871406081696,0.4195652173913043
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0073742646449581,0.61
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0176070925511641,0.8564356435643564
1.0,0.5,0.0,0.0,1.0,0.0,0.05,0.0054271273510647,0.6434693877551021
0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0459027259922114,0.5633663366336633
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0008699975142928,0.55
1.0,0.75,0.0,0.0,0.0,0.0,0.15,0.0231585052614135,0.7483
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.0200099428287347,0.6859000000000001
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0874968928660203,0.7072727272727274
1.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0570469798657718,0.8367326732673267
